Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.055605,3384.000,-120.128540
-0.001069,3388.000,-121.340476
-0.055546,3392.000,-115.517449
-0.001165,3396.000,-122.135342
-0.055705,3400.000,-128.333015
-0.000725,3404.000,-117.764776
-0.055543,3408.000,-121.840120
0.000315,3412.000,-124.187063
-0.055615,3416.000,-121.308454
0.000895,3420.000,-115.476730
-0.055535,3424.000,-124.140552
0.001258,3428.000,-116.410443
-0.055402,3432.000,-115.845753
0.001358,3436.000,-119.772810
-0.055400,3440.000,-146.576244
0.001297,3444.000,-115.877596
-0.055378,3448.000,-113.553303
0.001205,3452.000,-116.746647
-0.055277,3456.000,-120.733508
0.001099,3460.000,-128.835537
-0.055390,3464.000,-121.265809
0.001010,3468.000,-123.559650
-0.055484,3472.000,-126.684251
0.000724,3476.000,-122.376173
-0.055528,3480.000,-120.868068
0.000590,3484.000,-115.202526
-0.055223,3488.000,-125.094434
0.000066,3492.000,-123.843807
-0.055095,3496.000,-115.664176
-0.000521,3500.000,-118.449826
-0.055084,3504.000,-128.597905
-0.000841,3508.000,-121.203263
-0.055141,3512.000,-121.499346
-0.000928,3516.000,-117.317682
-0.055125,3520.000,-116.606005
-0.001051,3524.000,-121.479080
-0.055130,3528.000,-121.259013
-0.001125,3532.000,-127.090491
-0.055299,3536.000,-120.472177
-0.001235,3540.000,-123.518435
-0.055366,3544.000,-128.279256
-0.001141,3548.000,-133.503335
-0.055473,3552.000,-131.386822
-0.001185,3556.000,-117.158371
-0.055338,3560.000,-115.740680
-0.001082,3564.000,-116.161423
-0.055298,3568.000,-113.368043
-0.001072,3572.000,-114.688653
-0.055326,3576.000,-120.180554
-0.000435,3580.000,-123.918097
-0.055204,3584.000,-117.669700
0.000482,3588.000,-121.309811
-0.055106,3592.000,-129.577211
0.001072,3596.000,-118.990587
-0.055315,3600.000,-117.925546
0.001261,3604.000,-122.884445
-0.055268,3608.000,-117.717439
0.001294,3612.000,-116.330353
-0.055412,3616.000,-117.436624
0.001297,3620.000,-119.629274
-0.055120,3624.000,-129.368616
0.001191,3628.000,-122.781041
-0.055112,3632.000,-126.906237
0.001101,3636.000,-117.885335
-0.055164,3640.000,-128.589498
0.000862,3644.000,-127.038343
-0.055078,3648.000,-126.696158
0.000749,3652.000,-125.868837
-0.055235,3656.000,-120.465255
0.000528,3660.000,-115.850544
-0.055318,3664.000,-119.115132
0.000187,3668.000,-115.689931
-0.055252,3672.000,-117.371334
-0.000417,3676.000,-119.017539
-0.055152,3680.000,-113.250237
-0.000785,3684.000,-115.911596
-0.055132,3688.000,-119.370639
-0.000956,3692.000,-115.259145
-0.055354,3696.000,-113.922804
-0.001012,3700.000,-114.509480
-0.055240,3704.000,-115.528738
-0.001061,3708.000,-118.112689
-0.055188,3712.000,-114.085096
-0.001189,3716.000,-117.609270
-0.055211,3720.000,-125.187599
-0.001215,3724.000,-123.176428
-0.055195,3728.000,-123.784769
-0.001151,3732.000,-118.796388
-0.055109,3736.000,-126.539497
-0.001119,3740.000,-123.783621
-0.055050,3744.000,-121.498643
-0.001111,3748.000,-117.016596
-0.055011,3752.000,-116.150687
-0.000751,3756.000,-117.722771
-0.055208,3760.000,-132.105218
0.000279,3764.000,-121.792755
-0.055271,3768.000,-126.399331
0.000951,3772.000,-119.218711
-0.055517,3776.000,-124.513895
0.001284,3780.000,-117.402597
-0.055573,3784.000,-119.556385
0.001300,3788.000,-117.566760
-0.055404,3792.000,-118.839681
0.001281,3796.000,-116.065866
-0.055146,3800.000,-115.032485
0.001151,3804.000,-123.863517
-0.055356,3808.000,-121.601902
0.001028,3812.000,-119.488803
-0.055535,3816.000,-131.146560
0.000963,3820.000,-117.791538
-0.055216,3824.000,-115.765352
0.000740,3828.000,-114.247840
-0.055280,3832.000,-121.018082
0.000646,3836.000,-120.159981
-0.055176,3840.000,-118.411783
0.000319,3844.000,-122.471167
-0.055203,3848.000,-121.473705
-0.000206,3852.000,-122.316406
-0.055223,3856.000,-125.248941
-0.000685,3860.000,-114.534400
-0.055373,3864.000,-118.052164
-0.000971,3868.000,-113.726134
-0.055103,3872.000,-114.355626
-0.001088,3876.000,-119.151602
-0.055069,3880.000,-121.388889
-0.001118,3884.000,-117.831293
-0.054863,3888.000,-116.897065
-0.001071,3892.000,-128.538694
-0.055092,3896.000,-119.646592
-0.001200,3900.000,-126.155174
-0.055086,3904.000,-125.735194
-0.001195,3908.000,-122.267418
-0.055232,3912.000,-118.529779
-0.001200,3916.000,-122.991148
-0.055240,3920.000,-122.261633
-0.001178,3924.000,-119.630317
-0.055055,3928.000,-119.635317
-0.001093,3932.000,-118.408067
-0.055094,3936.000,-120.204591
-0.000318,3940.000,-126.663608
-0.055203,3944.000,-119.159624
0.000699,3948.000,-119.615893
-0.055237,3952.000,-124.465102
0.001140,3956.000,-116.721581
-0.054960,3960.000,-114.454050
0.001406,3964.000,-117.769230
-0.054882,3968.000,-121.340570
0.001349,3972.000,-120.090243
-0.054965,3976.000,-152.699282
0.001309,3980.000,-119.397713
-0.055103,3984.000,-124.405068
0.001101,3988.000,-121.148614
-0.055068,3992.000,-120.354691
0.000954,3996.000,-123.718936
-0.055209,4000.000,-120.450288
0.000851,4004.000,-122.482220
-0.054853,4008.000,-125.448795
0.000660,4012.000,-125.427627
-0.055178,4016.000,-121.458583
0.000522,4020.000,-128.319082
-0.055119,4024.000,-122.974009
-0.000006,4028.000,-117.649969
-0.055336,4032.000,-122.559453
-0.000547,4036.000,-122.003609
-0.055251,4040.000,-116.834497
-0.001019,4044.000,-116.419463
-0.055319,4048.000,-123.845044
-0.001086,4052.000,-120.358599
-0.055095,4056.000,-122.006152
-0.001164,4060.000,-122.993760
-0.055284,4064.000,-114.377144
-0.001148,4068.000,-112.823197
-0.055018,4072.000,-125.332968
-0.001063,4076.000,-116.559494
-0.055080,4080.000,-114.868305
-0.001100,4084.000,-118.444895
-0.055094,4088.000,-125.026498
-0.001095,4092.000,-127.484008
-0.054857,4096.000,-128.425182
-0.001208,4100.000,-126.732622
-0.054904,4104.000,-121.945048
-0.000973,4108.000,-111.570667
-0.055268,4112.000,-104.456233
-0.000093,4116.000,-107.889517
-0.055214,4120.000,-121.315396
0.000721,4124.000,-119.921432
-0.054916,4128.000,-123.826863
0.001224,4132.000,-120.916360
-0.054987,4136.000,-132.587736
0.001407,4140.000,-125.564507
-0.055054,4144.000,-117.940058
0.001367,4148.000,-118.298705
-0.055070,4152.000,-121.164003
0.001252,4156.000,-113.599617
-0.055054,4160.000,-119.318121
0.001126,4164.000,-122.585984
-0.054977,4168.000,-121.744658
0.000890,4172.000,-125.159033
-0.054850,4176.000,-122.572450
0.000837,4180.000,-121.706072
-0.054910,4184.000,-123.087749
0.000596,4188.000,-116.718603
-0.054713,4192.000,-120.045044
0.000412,4196.000,-134.548388
-0.054901,4200.000,-124.477889
-0.000164,4204.000,-129.639896
-0.055042,4208.000,-125.040756
-0.000725,4212.000,-128.381684
-0.054953,4216.000,-120.663918
-0.000922,4220.000,-118.645060
-0.054592,4224.000,-119.442773
-0.001130,4228.000,-115.353476
-0.054379,4232.000,-115.732672
-0.001172,4236.000,-128.970289
-0.054677,4240.000,-118.286462
-0.001209,4244.000,-120.248518
-0.054584,4248.000,-121.459502
-0.001203,4252.000,-129.579125
-0.054793,4256.000,-131.455942
-0.001144,4260.000,-123.386446
-0.054700,4264.000,-121.576836
-0.001066,4268.000,-123.167184
-0.054864,4272.000,-127.372293
-0.001164,4276.000,-127.092943
-0.054734,4280.000,-125.189252
-0.000882,4284.000,-122.011666
-0.054689,4288.000,-120.698624
0.000077,4292.000,-126.080935
-0.054899,4296.000,-126.706861
0.000800,4300.000,-129.230477
-0.054795,4304.000,-120.596687
0.001193,4308.000,-121.250253
-0.054920,4312.000,-116.437001
0.001318,4316.000,-117.290530
-0.055025,4320.000,-135.564753
0.001299,4324.000,-125.614696
-0.054986,4328.000,-120.020375
0.001258,4332.000,-120.946722
-0.055089,4336.000,-119.343815
0.001154,4340.000,-116.326789
-0.054958,4344.000,-124.597598
0.000993,4348.000,-119.376340
-0.054837,4352.000,-117.902425
0.000822,4356.000,-122.127970
-0.055000,4360.000,-125.756840
0.000608,4364.000,-120.191483
-0.054729,4368.000,-127.987241
0.000416,4372.000,-124.639043
-0.054814,4376.000,-120.910386
-0.000073,4380.000,-123.927564
-0.054649,4384.000,-120.118318
-0.000688,4388.000,-119.484577
-0.054828,4392.000,-115.363319
-0.000886,4396.000,-119.858006
-0.054586,4400.000,-121.279071
-0.001030,4404.000,-119.613676
-0.054780,4408.000,-123.145480
-0.001049,4412.000,-122.293217
-0.054759,4416.000,-119.996774
-0.001086,4420.000,-122.889991
-0.054631,4424.000,-117.643888
-0.001220,4428.000,-131.971665
-0.054884,4432.000,-119.196898
-0.001150,4436.000,-120.497899
-0.054563,4440.000,-120.448341
-0.001145,4444.000,-117.949745
-0.054622,4448.000,-118.916550
-0.001172,4452.000,-128.215015
-0.054762,4456.000,-137.975032
-0.001136,4460.000,-155.663780
-0.054692,4464.000,-127.631257
-0.000504,4468.000,-120.438754
-0.054651,4472.000,-117.189478
0.000550,4476.000,-117.698768
-0.054761,4480.000,-126.303634
0.001086,4484.000,-127.738453
-0.054794,4488.000,-120.463509
0.001268,4492.000,-117.275138
-0.054681,4496.000,-121.745002
0.001289,4500.000,-121.695036
-0.054738,4504.000,-123.222539
0.001348,4508.000,-139.960874
-0.054710,4512.000,-122.597544
0.001303,4516.000,-116.155571
-0.054504,4520.000,-117.784797
0.001036,4524.000,-134.799944
-0.054521,4528.000,-123.841669
0.000912,4532.000,-119.596694
-0.054281,4536.000,-121.359827
0.000730,4540.000,-117.275124
-0.054454,4544.000,-115.021412
0.000579,4548.000,-122.224059
-0.054531,4552.000,-123.524377
0.000261,4556.000,-121.399678
-0.054476,4560.000,-116.377560
-0.000325,4564.000,-117.186782
-0.054531,4568.000,-115.282696
-0.000776,4572.000,-116.558427
-0.054423,4576.000,-117.483500
-0.000890,4580.000,-128.893282
-0.054439,4584.000,-121.307584
-0.000998,4588.000,-123.157864
-0.054419,4592.000,-122.726138
-0.001047,4596.000,-122.835406
-0.054613,4600.000,-126.109487
-0.001161,4604.000,-117.416573
-0.054623,4608.000,-121.290600
-0.001217,4612.000,-134.556090
-0.054734,4616.000,-131.177762
-0.001192,4620.000,-126.448404
-0.054708,4624.000,-123.291776
-0.001145,4628.000,-142.815746
-0.054282,4632.000,-123.402402
-0.001143,4636.000,-134.760929
-0.054584,4640.000,-122.185712
-0.000741,4644.000,-122.155337
-0.054556,4648.000,-118.501470
0.000306,4652.000,-121.587439
-0.054548,4656.000,-126.426547
0.000844,4660.000,-115.615547
-0.054472,4664.000,-111.836627
0.001222,4668.000,-113.817612
-0.054367,4672.000,-120.544981
0.001286,4676.000,-128.966421
-0.054570,4680.000,-124.370685
0.001335,4684.000,-137.229175
-0.054797,4688.000,-121.083982
0.001322,4692.000,-116.792106
-0.054594,4696.000,-117.815634
0.001164,4700.000,-132.338372
-0.054641,4704.000,-120.725940
0.000917,4708.000,-125.913293
-0.054534,4712.000,-125.224688
0.000798,4716.000,-124.555139
-0.054425,4720.000,-126.819393
0.000488,4724.000,-116.916907
-0.054472,4728.000,-115.576007
0.000373,4732.000,-119.347615
-0.054519,4736.000,-121.796231
-0.000113,4740.000,-123.059922
-0.054521,4744.000,-118.810772
-0.000701,4748.000,-118.742675
-0.054646,4752.000,-123.470877
-0.000884,4756.000,-132.258533
-0.054432,4760.000,-119.955978
-0.000972,4764.000,-121.716548
-0.054381,4768.000,-116.417766
-0.001045,4772.000,-133.625501
-0.054232,4776.000,-118.518262
-0.001091,4780.000,-122.918882
-0.054168,4784.000,-123.731731
-0.001195,4788.000,-118.995509
-0.054252,4792.000,-128.475127
-0.001271,4796.000,-128.011606
-0.054419,4800.000,-128.080680
-0.001199,4804.000,-120.442382
-0.054717,4808.000,-120.123631
-0.001108,4812.000,-123.530849
-0.054619,4816.000,-129.723972
-0.001149,4820.000,-125.391887
-0.054535,4824.000,-130.391300
-0.000307,4828.000,-121.365019
-0.054578,4832.000,-120.760174
0.000641,4836.000,-124.079888
-0.054494,4840.000,-119.710757
0.001107,4844.000,-122.148927
-0.054652,4848.000,-124.543107
0.001251,4852.000,-118.118692
-0.054367,4856.000,-114.987569
0.001322,4860.000,-120.696677
-0.054269,4864.000,-128.123766
0.001291,4868.000,-123.011808
-0.054226,4872.000,-116.978766
0.001198,4876.000,-116.578392
-0.054346,4880.000,-123.948435
0.001068,4884.000,-126.699763
-0.054411,4888.000,-120.600373
0.000875,4892.000,-114.430253
-0.054369,4896.000,-117.760901
0.000690,4900.000,-121.757814
-0.054355,4904.000,-121.454934
0.000499,4908.000,-114.172078
-0.054526,4912.000,-113.839077
0.000037,4916.000,-122.712007
-0.054520,4920.000,-125.513383
-0.000586,4924.000,-121.337359
-0.054550,4928.000,-120.847825
-0.000873,4932.000,-124.379037
-0.054596,4936.000,-126.614235
-0.000942,4940.000,-131.208479
-0.054584,4944.000,-121.344721
-0.001058,4948.000,-118.972302
-0.054652,4952.000,-127.113959
-0.001099,4956.000,-122.385675
-0.054827,4960.000,-122.311111
-0.001181,4964.000,-128.339709
-0.054629,4968.000,-127.403437
-0.001167,4972.000,-121.544054
-0.054747,4976.000,-126.974396
-0.001170,4980.000,-122.264221
-0.054422,4984.000,-125.613916
-0.001124,4988.000,-124.214950
-0.054491,4992.000,-124.716694
-0.001094,4996.000,-125.546928
-0.054379,5000.000,-121.768948
-0.000592,5004.000,-117.670489
-0.054299,5008.000,-117.779409
0.000527,5012.000,-124.934796
-0.054289,5016.000,-120.317055
0.001075,5020.000,-118.775112
-0.054213,5024.000,-122.875473
0.001251,5028.000,-125.018252
-0.054092,5032.000,-123.901951
0.001291,5036.000,-122.709133
-0.054226,5040.000,-122.831327
0.001231,5044.000,-124.077894
-0.054266,5048.000,-118.776165
0.001134,5052.000,-117.105324
-0.054289,5056.000,-121.148453
0.000997,5060.000,-131.602273
-0.054318,5064.000,-119.743421
0.000915,5068.000,-116.824337
-0.054521,5072.000,-126.802978
0.000775,5076.000,-121.468971
-0.054425,5080.000,-117.279964
0.000625,5084.000,-123.211170
-0.054430,5088.000,-122.337236
0.000300,5092.000,-126.000424
-0.054307,5096.000,-120.785018
-0.000412,5100.000,-122.160894
-0.053846,5104.000,-125.868469
-0.000760,5108.000,-125.455167
-0.054253,5112.000,-125.518035
-0.000903,5116.000,-115.533074
-0.054017,5120.000,-115.504863
-0.001063,5124.000,-128.224318
-0.054268,5128.000,-120.561987
-0.001155,5132.000,-120.521559
-0.054169,5136.000,-130.664503
-0.001210,5140.000,-126.182135
-0.054162,5144.000,-125.031970
-0.001201,5148.000,-135.047711
-0.053996,5152.000,-132.747187
-0.001249,5156.000,-120.630114
-0.054272,5160.000,-118.455973
-0.001187,5164.000,-125.077861
-0.054451,5168.000,-123.191441
-0.001022,5172.000,-125.498475
-0.054448,5176.000,-126.640481
-0.000187,5180.000,-119.655122
-0.054615,5184.000,-119.662931
0.000748,5188.000,-125.477892
-0.054349,5192.000,-124.329630
0.001107,5196.000,-119.549387
-0.054206,5200.000,-117.438326
0.001310,5204.000,-117.232164
-0.054382,5208.000,-125.158874
0.001223,5212.000,-129.887267
-0.054333,5216.000,-129.166281
0.001167,5220.000,-126.643372
-0.054252,5224.000,-125.398617
0.001082,5228.000,-145.334548
-0.054333,5232.000,-122.983314
0.000935,5236.000,-125.747437
-0.054132,5240.000,-122.547117
0.000878,5244.000,-118.659419
-0.054130,5248.000,-122.987269
0.000580,5252.000,-122.358905
-0.054158,5256.000,-120.771802
0.000450,5260.000,-119.759808
-0.054106,5264.000,-121.579295
-0.000012,5268.000,-124.188230
-0.054290,5272.000,-126.120929
-0.000617,5276.000,-124.590789
-0.054467,5280.000,-136.958386
-0.000949,5284.000,-129.245651
-0.054344,5288.000,-119.459209
-0.001080,5292.000,-116.355521
-0.054503,5296.000,-124.855674
-0.000999,5300.000,-119.169452
-0.054373,5304.000,-121.288174
-0.001041,5308.000,-124.665209
-0.054036,5312.000,-136.945273
-0.001027,5316.000,-130.346906
-0.054117,5320.000,-118.792899
-0.001165,5324.000,-115.373310
-0.054058,5328.000,-113.291170
-0.001186,5332.000,-115.874572
-0.054115,5336.000,-125.572708
-0.001209,5340.000,-121.736419
-0.054079,5344.000,-129.758044
-0.001020,5348.000,-118.997032
-0.054092,5352.000,-114.294593
-0.000148,5356.000,-113.686337
-0.053739,5360.000,-116.107069
0.000846,5364.000,-122.581960
-0.053628,5368.000,-123.295406
0.001209,5372.000,-117.540787
-0.053901,5376.000,-117.982512
0.001318,5380.000,-122.425660
-0.054122,5384.000,-123.712155
0.001345,5388.000,-119.780718
-0.053956,5392.000,-122.309035
0.001190,5396.000,-129.825405
-0.053778,5400.000,-121.756013
0.001059,5404.000,-120.433892
-0.054036,5408.000,-125.948323
0.000996,5412.000,-131.123776
-0.053949,5416.000,-118.245751
0.000809,5420.000,-116.703617
-0.053731,5424.000,-129.482032
0.000615,5428.000,-118.782779
-0.053487,5432.000,-119.045956
0.000383,5436.000,-126.784362
-0.053632,5440.000,-121.307653
-0.000264,5444.000,-119.443790
-0.053984,5448.000,-119.547443
-0.000767,5452.000,-123.448783
-0.053848,5456.000,-124.968019
-0.001018,5460.000,-119.385400
-0.054192,5464.000,-118.058738
-0.001080,5468.000,-120.550169
-0.054210,5472.000,-126.299368
-0.001119,5476.000,-123.522332
-0.054256,5480.000,-119.049741
-0.001158,5484.000,-119.026219
-0.054106,5488.000,-116.993370
-0.001062,5492.000,-119.745801
-0.054094,5496.000,-123.280176
-0.001024,5500.000,-120.202977
-0.054072,5504.000,-117.964529
-0.001078,5508.000,-123.008351
-0.054143,5512.000,-133.629761
-0.001094,5516.000,-116.174578
-0.054038,5520.000,-112.987980
-0.000308,5524.000,-117.334492
-0.054110,5528.000,-124.805545
0.000578,5532.000,-124.376720
-0.054077,5536.000,-119.599118
0.001107,5540.000,-119.170863
-0.053918,5544.000,-129.868343
0.001288,5548.000,-127.816413
-0.054059,5552.000,-122.495096
0.001424,5556.000,-119.845596
-0.053826,5560.000,-119.776171
0.001289,5564.000,-123.907233
-0.053728,5568.000,-129.808076
0.001146,5572.000,-117.316108
-0.053808,5576.000,-114.143818
0.000934,5580.000,-118.834450
-0.053796,5584.000,-125.249984
0.000711,5588.000,-120.533108
-0.053678,5592.000,-122.956289
0.000617,5596.000,-122.312996
-0.053724,5600.000,-125.784346
0.000370,5604.000,-120.725814
-0.053792,5608.000,-123.048712
-0.000227,5612.000,-132.901842
-0.053652,5616.000,-123.214037
-0.000738,5620.000,-118.882694
-0.053798,5624.000,-126.386381
-0.000896,5628.000,-139.381251
-0.053795,5632.000,-123.983546
-0.001038,5636.000,-116.352034
-0.053979,5640.000,-116.135419
-0.001094,5644.000,-128.073060
-0.053691,5648.000,-129.992326
-0.001113,5652.000,-119.395420
-0.053798,5656.000,-118.038198
-0.001114,5660.000,-116.804409
-0.053842,5664.000,-119.021790
-0.001192,5668.000,-119.761205
-0.053705,5672.000,-128.221154
-0.001163,5676.000,-125.362054
-0.053750,5680.000,-126.645318
-0.001167,5684.000,-118.933718
-0.053838,5688.000,-118.758801
-0.001079,5692.000,-131.545626
-0.053935,5696.000,-133.963941
-0.000291,5700.000,-121.735917
-0.053869,5704.000,-119.158735
0.000725,5708.000,-118.620364
-0.053786,5712.000,-119.706645
0.001204,5716.000,-121.680447
-0.053874,5720.000,-119.539374
0.001415,5724.000,-119.205571
-0.053914,5728.000,-123.441401
0.001360,5732.000,-125.069649
-0.053910,5736.000,-122.837984
0.001255,5740.000,-119.343708
-0.053816,5744.000,-125.150861
0.001056,5748.000,-119.941011
-0.053764,5752.000,-128.709597
0.000949,5756.000,-125.497002
-0.053748,5760.000,-130.505548
0.000882,5764.000,-121.989740
-0.053644,5768.000,-131.410170
0.000741,5772.000,-121.363923
-0.053756,5776.000,-121.977916
0.000495,5780.000,-122.144292
-0.053668,5784.000,-121.280327
-0.000122,5788.000,-124.819335
-0.053699,5792.000,-122.021840
-0.000712,5796.000,-121.823162
-0.053846,5800.000,-125.375269
-0.000979,5804.000,-120.677457
-0.053843,5808.000,-121.194778
-0.001103,5812.000,-117.910481
-0.053754,5816.000,-118.821654
-0.001127,5820.000,-123.594496
-0.053410,5824.000,-136.451974
-0.001004,5828.000,-127.798875
-0.053498,5832.000,-126.228475
-0.001149,5836.000,-118.362498
-0.053523,5840.000,-122.568882
-0.001039,5844.000,-123.495575
-0.053669,5848.000,-119.155726
-0.001066,5852.000,-119.635346
-0.053661,5856.000,-126.350180
-0.001243,5860.000,-124.554762
-0.053557,5864.000,-128.157149
-0.001002,5868.000,-123.155594
-0.053614,5872.000,-118.262332
-0.000033,5876.000,-115.560984
-0.053607,5880.000,-118.401693
