Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.055579,3352.000,-123.991530
-0.001175,3356.000,-126.284442
-0.055481,3360.000,-124.630871
-0.001117,3364.000,-131.057992
-0.055582,3368.000,-122.423509
-0.001204,3372.000,-120.284495
-0.055667,3376.000,-120.843726
-0.001170,3380.000,-117.981804
-0.055605,3384.000,-120.450039
-0.001069,3388.000,-132.830727
-0.055546,3392.000,-125.408950
-0.001165,3396.000,-121.448260
-0.055705,3400.000,-121.385002
-0.000725,3404.000,-125.475458
-0.055543,3408.000,-119.722449
0.000315,3412.000,-123.952598
-0.055615,3416.000,-132.378569
0.000895,3420.000,-125.167643
-0.055535,3424.000,-117.566354
0.001258,3428.000,-119.558324
-0.055402,3432.000,-119.974444
0.001358,3436.000,-119.848133
-0.055400,3440.000,-122.988964
0.001297,3444.000,-131.861256
-0.055378,3448.000,-131.143384
0.001205,3452.000,-122.435267
-0.055277,3456.000,-128.067672
0.001099,3460.000,-127.891980
-0.055390,3464.000,-129.128933
0.001010,3468.000,-121.150714
-0.055484,3472.000,-122.558355
0.000724,3476.000,-125.359698
-0.055528,3480.000,-129.539206
0.000590,3484.000,-135.733282
-0.055223,3488.000,-133.337114
0.000066,3492.000,-128.561611
-0.055095,3496.000,-121.934513
-0.000521,3500.000,-121.350961
-0.055084,3504.000,-120.505521
-0.000841,3508.000,-129.724285
-0.055141,3512.000,-128.153794
-0.000928,3516.000,-124.706872
-0.055125,3520.000,-120.444886
-0.001051,3524.000,-119.796249
-0.055130,3528.000,-119.743799
-0.001125,3532.000,-124.110265
-0.055299,3536.000,-127.082413
-0.001235,3540.000,-128.416411
-0.055366,3544.000,-129.919744
-0.001141,3548.000,-122.732785
-0.055473,3552.000,-135.117358
-0.001185,3556.000,-124.549126
-0.055338,3560.000,-117.431933
-0.001082,3564.000,-118.900627
-0.055298,3568.000,-126.435469
-0.001072,3572.000,-125.680303
-0.055326,3576.000,-128.141491
-0.000435,3580.000,-134.034967
-0.055204,3584.000,-130.840569
0.000482,3588.000,-122.466412
-0.055106,3592.000,-118.893405
0.001072,3596.000,-122.346807
-0.055315,3600.000,-124.846311
0.001261,3604.000,-126.940348
-0.055268,3608.000,-130.707376
0.001294,3612.000,-131.464938
-0.055412,3616.000,-122.377844
0.001297,3620.000,-125.810762
-0.055120,3624.000,-127.982827
0.001191,3628.000,-122.633900
-0.055112,3632.000,-122.229218
0.001101,3636.000,-124.617868
-0.055164,3640.000,-133.725404
0.000862,3644.000,-126.718224
-0.055078,3648.000,-123.213242
0.000749,3652.000,-123.216388
-0.055235,3656.000,-124.094954
0.000528,3660.000,-123.218458
-0.055318,3664.000,-128.134496
0.000187,3668.000,-139.231438
-0.055252,3672.000,-132.028688
-0.000417,3676.000,-122.152431
-0.055152,3680.000,-122.414675
-0.000785,3684.000,-127.564244
-0.055132,3688.000,-124.705017
-0.000956,3692.000,-141.127526
-0.055354,3696.000,-125.474586
-0.001012,3700.000,-125.109522
-0.055240,3704.000,-127.672756
-0.001061,3708.000,-139.683285
-0.055188,3712.000,-125.735899
-0.001189,3716.000,-121.716985
-0.055211,3720.000,-123.946833
-0.001215,3724.000,-125.415035
-0.055195,3728.000,-132.334942
-0.001151,3732.000,-126.513831
-0.055109,3736.000,-129.722780
-0.001119,3740.000,-129.814826
-0.055050,3744.000,-121.327353
-0.001111,3748.000,-128.341125
-0.055011,3752.000,-134.962253
-0.000751,3756.000,-136.783119
-0.055208,3760.000,-120.130561
0.000279,3764.000,-118.563772
-0.055271,3768.000,-132.149887
0.000951,3772.000,-121.939385
-0.055517,3776.000,-119.541873
0.001284,3780.000,-131.272993
-0.055573,3784.000,-126.634565
0.001300,3788.000,-125.206254
-0.055404,3792.000,-126.193752
0.001281,3796.000,-133.594496
-0.055146,3800.000,-125.629720
0.001151,3804.000,-119.840916
-0.055356,3808.000,-122.764593
0.001028,3812.000,-121.614568
-0.055535,3816.000,-123.683958
0.000963,3820.000,-131.760466
-0.055216,3824.000,-127.747489
0.000740,3828.000,-123.363334
-0.055280,3832.000,-122.877283
0.000646,3836.000,-122.332108
-0.055176,3840.000,-118.982049
0.000319,3844.000,-120.816448
-0.055203,3848.000,-122.569845
-0.000206,3852.000,-125.557966
-0.055223,3856.000,-131.738042
-0.000685,3860.000,-128.686913
-0.055373,3864.000,-128.182921
-0.000971,3868.000,-141.163022
-0.055103,3872.000,-121.984245
-0.001088,3876.000,-122.449550
-0.055069,3880.000,-136.376374
-0.001118,3884.000,-125.059776
-0.054863,3888.000,-123.560572
-0.001071,3892.000,-133.074906
-0.055092,3896.000,-127.044014
-0.001200,3900.000,-130.039395
-0.055086,3904.000,-126.926848
-0.001195,3908.000,-138.594453
-0.055232,3912.000,-131.443117
-0.001200,3916.000,-124.311352
-0.055240,3920.000,-124.183215
-0.001178,3924.000,-125.829442
-0.055055,3928.000,-126.706173
-0.001093,3932.000,-144.808204
-0.055094,3936.000,-130.192874
-0.000318,3940.000,-128.579488
-0.055203,3944.000,-123.437902
0.000699,3948.000,-121.387395
-0.055237,3952.000,-128.380761
0.001140,3956.000,-123.848496
-0.054960,3960.000,-124.508902
0.001406,3964.000,-130.651836
-0.054882,3968.000,-120.945756
0.001349,3972.000,-122.545874
-0.054965,3976.000,-146.837561
0.001309,3980.000,-125.468995
-0.055103,3984.000,-121.124256
0.001101,3988.000,-120.965447
-0.055068,3992.000,-117.397846
0.000954,3996.000,-119.882770
-0.055209,4000.000,-124.673092
0.000851,4004.000,-121.255347
-0.054853,4008.000,-115.343689
0.000660,4012.000,-119.424289
-0.055178,4016.000,-123.259810
0.000522,4020.000,-121.410854
-0.055119,4024.000,-124.997431
-0.000006,4028.000,-128.176136
-0.055336,4032.000,-129.238174
-0.000547,4036.000,-133.496591
-0.055251,4040.000,-129.177916
-0.001019,4044.000,-124.645075
-0.055319,4048.000,-120.114768
-0.001086,4052.000,-127.349899
-0.055095,4056.000,-123.845429
-0.001164,4060.000,-126.183669
-0.055284,4064.000,-126.601617
-0.001148,4068.000,-120.809114
-0.055018,4072.000,-117.491345
-0.001063,4076.000,-115.818079
-0.055080,4080.000,-121.245530
-0.001100,4084.000,-125.767897
-0.055094,4088.000,-130.053760
-0.001095,4092.000,-126.997768
-0.054857,4096.000,-128.421735
-0.001208,4100.000,-118.387468
-0.054904,4104.000,-114.519574
-0.000973,4108.000,-120.104600
-0.055268,4112.000,-130.971280
-0.000093,4116.000,-123.584025
-0.055214,4120.000,-123.906988
0.000721,4124.000,-135.501183
-0.054916,4128.000,-129.371024
0.001224,4132.000,-123.250716
-0.054987,4136.000,-119.726933
0.001407,4140.000,-128.285367
-0.055054,4144.000,-126.174139
0.001367,4148.000,-125.811747
-0.055070,4152.000,-128.706857
0.001252,4156.000,-121.004783
-0.055054,4160.000,-121.271966
0.001126,4164.000,-126.616866
-0.054977,4168.000,-116.275054
0.000890,4172.000,-116.662251
-0.054850,4176.000,-122.162495
0.000837,4180.000,-117.198017
-0.054910,4184.000,-122.110373
0.000596,4188.000,-118.621292
-0.054713,4192.000,-118.096689
0.000412,4196.000,-119.966669
-0.054901,4200.000,-120.579735
-0.000164,4204.000,-124.441762
-0.055042,4208.000,-133.566218
-0.000725,4212.000,-123.606751
-0.054953,4216.000,-131.538632
-0.000922,4220.000,-138.129626
-0.054592,4224.000,-129.139043
-0.001130,4228.000,-130.550851
-0.054379,4232.000,-131.077899
-0.001172,4236.000,-125.148239
-0.054677,4240.000,-132.175154
-0.001209,4244.000,-123.221964
-0.054584,4248.000,-114.840671
-0.001203,4252.000,-115.820199
-0.054793,4256.000,-125.976213
-0.001144,4260.000,-118.567195
-0.054700,4264.000,-121.179564
-0.001066,4268.000,-137.212186
-0.054864,4272.000,-123.092568
-0.001164,4276.000,-119.465476
-0.054734,4280.000,-117.468634
-0.000882,4284.000,-119.244752
-0.054689,4288.000,-123.935875
0.000077,4292.000,-132.147988
-0.054899,4296.000,-133.234718
0.000800,4300.000,-121.842803
-0.054795,4304.000,-119.571268
0.001193,4308.000,-121.541032
-0.054920,4312.000,-118.455257
0.001318,4316.000,-115.114257
-0.055025,4320.000,-115.350455
0.001299,4324.000,-123.262376
-0.054986,4328.000,-117.906680
0.001258,4332.000,-126.766817
-0.055089,4336.000,-122.636342
0.001154,4340.000,-118.750785
-0.054958,4344.000,-116.359248
0.000993,4348.000,-123.458904
-0.054837,4352.000,-151.296076
0.000822,4356.000,-127.441135
-0.055000,4360.000,-126.680881
0.000608,4364.000,-125.110030
-0.054729,4368.000,-122.644850
0.000416,4372.000,-119.160243
-0.054814,4376.000,-122.819983
-0.000073,4380.000,-122.214010
-0.054649,4384.000,-117.047296
-0.000688,4388.000,-120.856523
-0.054828,4392.000,-128.840059
-0.000886,4396.000,-127.511576
-0.054586,4400.000,-122.222981
-0.001030,4404.000,-129.558655
-0.054780,4408.000,-122.714990
-0.001049,4412.000,-132.525057
-0.054759,4416.000,-132.846852
-0.001086,4420.000,-147.452698
-0.054631,4424.000,-127.287077
-0.001220,4428.000,-123.039402
-0.054884,4432.000,-122.956335
-0.001150,4436.000,-123.672305
-0.054563,4440.000,-118.926050
-0.001145,4444.000,-113.129641
-0.054622,4448.000,-118.295787
-0.001172,4452.000,-119.404983
-0.054762,4456.000,-125.510172
-0.001136,4460.000,-116.364305
-0.054692,4464.000,-125.394578
-0.000504,4468.000,-116.699162
-0.054651,4472.000,-116.884177
0.000550,4476.000,-121.502394
-0.054761,4480.000,-115.954933
0.001086,4484.000,-115.710578
-0.054794,4488.000,-123.756132
0.001268,4492.000,-121.876748
-0.054681,4496.000,-116.650170
0.001289,4500.000,-137.487008
-0.054738,4504.000,-114.013370
0.001348,4508.000,-110.359422
-0.054710,4512.000,-111.335823
0.001303,4516.000,-117.062485
-0.054504,4520.000,-121.990239
0.001036,4524.000,-115.979739
-0.054521,4528.000,-112.159855
0.000912,4532.000,-115.214982
-0.054281,4536.000,-123.754121
0.000730,4540.000,-113.815694
-0.054454,4544.000,-106.626689
0.000579,4548.000,-106.856906
-0.054531,4552.000,-109.626105
0.000261,4556.000,-111.191929
-0.054476,4560.000,-114.522099
-0.000325,4564.000,-116.776192
-0.054531,4568.000,-115.630904
-0.000776,4572.000,-122.163824
-0.054423,4576.000,-112.648900
-0.000890,4580.000,-107.201677
-0.054439,4584.000,-110.722831
-0.000998,4588.000,-108.603309
-0.054419,4592.000,-105.855957
-0.001047,4596.000,-108.753882
-0.054613,4600.000,-116.111188
-0.001161,4604.000,-105.250756
-0.054623,4608.000,-103.683447
-0.001217,4612.000,-107.574929
-0.054734,4616.000,-112.985244
-0.001192,4620.000,-117.222510
-0.054708,4624.000,-106.195267
-0.001145,4628.000,-111.634294
-0.054282,4632.000,-100.653672
-0.001143,4636.000,-98.910472
-0.054584,4640.000,-105.974516
-0.000741,4644.000,-102.798401
-0.054556,4648.000,-114.555726
0.000306,4652.000,-106.971653
-0.054548,4656.000,-106.410303
0.000844,4660.000,-94.405152
-0.054472,4664.000,-93.128950
0.001222,4668.000,-97.004288
-0.054367,4672.000,-100.049570
0.001286,4676.000,-122.438100
-0.054570,4680.000,-107.005918
0.001335,4684.000,-116.272801
-0.054797,4688.000,-103.606052
0.001322,4692.000,-99.127853
-0.054594,4696.000,-100.650010
0.001164,4700.000,-110.572272
-0.054641,4704.000,-116.507190
0.000917,4708.000,-107.593259
-0.054534,4712.000,-109.653737
0.000798,4716.000,-107.746997
-0.054425,4720.000,-104.608873
0.000488,4724.000,-111.063705
-0.054472,4728.000,-113.967166
0.000373,4732.000,-112.084165
-0.054519,4736.000,-127.882076
-0.000113,4740.000,-115.756655
-0.054521,4744.000,-117.579914
-0.000701,4748.000,-119.807647
-0.054646,4752.000,-108.698900
-0.000884,4756.000,-110.019125
-0.054432,4760.000,-121.002703
-0.000972,4764.000,-117.599620
-0.054381,4768.000,-113.484167
-0.001045,4772.000,-131.136103
-0.054232,4776.000,-121.555278
-0.001091,4780.000,-119.056193
-0.054168,4784.000,-116.397704
-0.001195,4788.000,-118.330036
-0.054252,4792.000,-116.803687
-0.001271,4796.000,-113.873493
-0.054419,4800.000,-116.439200
-0.001199,4804.000,-115.410256
-0.054717,4808.000,-118.609393
-0.001108,4812.000,-114.829356
-0.054619,4816.000,-111.017099
-0.001149,4820.000,-111.346215
-0.054535,4824.000,-112.393766
-0.000307,4828.000,-119.879287
-0.054578,4832.000,-113.169550
0.000641,4836.000,-109.814505
-0.054494,4840.000,-115.198855
0.001107,4844.000,-122.857032
-0.054652,4848.000,-117.152169
0.001251,4852.000,-126.228000
-0.054367,4856.000,-115.617616
0.001322,4860.000,-113.633636
-0.054269,4864.000,-117.757528
0.001291,4868.000,-127.655610
-0.054226,4872.000,-120.965246
0.001198,4876.000,-114.179789
-0.054346,4880.000,-117.921520
0.001068,4884.000,-122.553357
-0.054411,4888.000,-122.155856
0.000875,4892.000,-134.575628
-0.054369,4896.000,-118.433645
0.000690,4900.000,-112.999952
-0.054355,4904.000,-122.807497
0.000499,4908.000,-119.816297
-0.054526,4912.000,-117.253075
0.000037,4916.000,-122.938041
-0.054520,4920.000,-128.630515
-0.000586,4924.000,-126.428921
-0.054550,4928.000,-120.162249
-0.000873,4932.000,-120.295375
-0.054596,4936.000,-131.066874
-0.000942,4940.000,-126.660936
-0.054584,4944.000,-120.603220
-0.001058,4948.000,-131.248074
-0.054652,4952.000,-123.474144
-0.001099,4956.000,-135.230024
-0.054827,4960.000,-122.980479
-0.001181,4964.000,-122.114371
-0.054629,4968.000,-126.780261
-0.001167,4972.000,-127.219244
-0.054747,4976.000,-121.015765
-0.001170,4980.000,-118.271687
-0.054422,4984.000,-125.062871
-0.001124,4988.000,-132.461161
-0.054491,4992.000,-133.053235
-0.001094,4996.000,-126.972973
-0.054379,5000.000,-125.928893
-0.000592,5004.000,-143.795373
-0.054299,5008.000,-123.027839
0.000527,5012.000,-121.702884
-0.054289,5016.000,-121.394573
0.001075,5020.000,-129.521265
-0.054213,5024.000,-122.939821
0.001251,5028.000,-130.871103
-0.054092,5032.000,-127.483639
0.001291,5036.000,-126.461053
-0.054226,5040.000,-126.242774
0.001231,5044.000,-133.580119
-0.054266,5048.000,-133.622819
0.001134,5052.000,-130.549564
-0.054289,5056.000,-125.240464
0.000997,5060.000,-122.480099
-0.054318,5064.000,-125.850148
0.000915,5068.000,-132.078857
-0.054521,5072.000,-122.700812
0.000775,5076.000,-119.544259
-0.054425,5080.000,-122.825804
0.000625,5084.000,-123.490235
-0.054430,5088.000,-137.684642
0.000300,5092.000,-127.774202
-0.054307,5096.000,-124.386154
-0.000412,5100.000,-124.324299
-0.053846,5104.000,-122.418137
-0.000760,5108.000,-121.056848
-0.054253,5112.000,-124.060137
-0.000903,5116.000,-135.747079
-0.054017,5120.000,-126.452817
-0.001063,5124.000,-124.392972
-0.054268,5128.000,-149.529488
-0.001155,5132.000,-133.013865
-0.054169,5136.000,-120.295103
-0.001210,5140.000,-123.310389
-0.054162,5144.000,-128.506002
-0.001201,5148.000,-134.453444
-0.053996,5152.000,-127.185143
-0.001249,5156.000,-126.999604
-0.054272,5160.000,-122.823787
-0.001187,5164.000,-126.620764
-0.054451,5168.000,-120.130757
-0.001022,5172.000,-119.277273
-0.054448,5176.000,-122.343206
-0.000187,5180.000,-126.467922
-0.054615,5184.000,-121.926118
0.000748,5188.000,-124.372431
-0.054349,5192.000,-123.081496
0.001107,5196.000,-124.967743
-0.054206,5200.000,-130.785771
0.001310,5204.000,-125.134202
-0.054382,5208.000,-124.210226
0.001223,5212.000,-121.157718
-0.054333,5216.000,-123.405448
0.001167,5220.000,-129.719720
-0.054252,5224.000,-124.944711
0.001082,5228.000,-126.997477
-0.054333,5232.000,-131.279287
0.000935,5236.000,-125.663109
-0.054132,5240.000,-123.781003
0.000878,5244.000,-134.996424
-0.054130,5248.000,-121.893763
0.000580,5252.000,-119.686598
-0.054158,5256.000,-120.711299
0.000450,5260.000,-122.428413
-0.054106,5264.000,-128.425531
-0.000012,5268.000,-133.661617
-0.054290,5272.000,-135.270149
-0.000617,5276.000,-123.348025
-0.054467,5280.000,-119.924829
-0.000949,5284.000,-124.555953
-0.054344,5288.000,-123.774661
-0.001080,5292.000,-128.780150
-0.054503,5296.000,-125.539987
-0.000999,5300.000,-123.800942
-0.054373,5304.000,-130.154407
-0.001041,5308.000,-128.914744
-0.054036,5312.000,-129.779558
-0.001027,5316.000,-129.012501
-0.054117,5320.000,-131.669288
-0.001165,5324.000,-131.167238
-0.054058,5328.000,-133.602330
-0.001186,5332.000,-130.106200
-0.054115,5336.000,-143.609571
-0.001209,5340.000,-127.979625
-0.054079,5344.000,-122.673408
-0.001020,5348.000,-122.113165
-0.054092,5352.000,-128.440868
-0.000148,5356.000,-126.708897
-0.053739,5360.000,-128.250856
0.000846,5364.000,-129.402911
-0.053628,5368.000,-127.944812
0.001209,5372.000,-126.215979
-0.053901,5376.000,-127.277969
0.001318,5380.000,-130.326535
-0.054122,5384.000,-130.963571
0.001345,5388.000,-129.250009
-0.053956,5392.000,-129.088653
0.001190,5396.000,-132.015031
-0.053778,5400.000,-127.830064
0.001059,5404.000,-140.234037
-0.054036,5408.000,-127.349585
0.000996,5412.000,-128.756110
-0.053949,5416.000,-149.886001
0.000809,5420.000,-128.314229
-0.053731,5424.000,-127.180287
0.000615,5428.000,-128.033087
-0.053487,5432.000,-135.858896
0.000383,5436.000,-125.096113
-0.053632,5440.000,-129.767047
-0.000264,5444.000,-123.098486
-0.053984,5448.000,-128.148362
-0.000767,5452.000,-131.501694
-0.053848,5456.000,-136.889138
-0.001018,5460.000,-131.874701
-0.054192,5464.000,-142.899430
-0.001080,5468.000,-135.332596
-0.054210,5472.000,-131.509383
-0.001119,5476.000,-123.090589
-0.054256,5480.000,-123.348622
-0.001158,5484.000,-130.930737
-0.054106,5488.000,-129.570867
-0.001062,5492.000,-127.353568
-0.054094,5496.000,-127.962673
-0.001024,5500.000,-125.564219
-0.054072,5504.000,-130.275876
-0.001078,5508.000,-130.205695
-0.054143,5512.000,-128.744526
-0.001094,5516.000,-143.549056
-0.054038,5520.000,-131.292797
-0.000308,5524.000,-127.481636
-0.054110,5528.000,-124.719925
0.000578,5532.000,-123.951781
-0.054077,5536.000,-135.151037
0.001107,5540.000,-128.442088
-0.053918,5544.000,-121.052345
0.001288,5548.000,-121.428213
-0.054059,5552.000,-126.498609
0.001424,5556.000,-138.346026
-0.053826,5560.000,-132.592680
0.001289,5564.000,-136.066687
-0.053728,5568.000,-138.343778
0.001146,5572.000,-138.461156
-0.053808,5576.000,-129.466027
0.000934,5580.000,-122.040524
-0.053796,5584.000,-121.922462
0.000711,5588.000,-132.529300
-0.053678,5592.000,-134.146971
0.000617,5596.000,-131.901399
-0.053724,5600.000,-132.526524
0.000370,5604.000,-129.374881
-0.053792,5608.000,-127.620935
-0.000227,5612.000,-128.042679
-0.053652,5616.000,-127.430428
-0.000738,5620.000,-143.589488
-0.053798,5624.000,-135.248606
-0.000896,5628.000,-132.227122
-0.053795,5632.000,-127.579370
-0.001038,5636.000,-133.851359
-0.053979,5640.000,-133.959389
-0.001094,5644.000,-124.519381
-0.053691,5648.000,-127.661805
-0.001113,5652.000,-135.242933
-0.053798,5656.000,-137.800547
-0.001114,5660.000,-132.699259
-0.053842,5664.000,-124.530746
-0.001192,5668.000,-126.305253
-0.053705,5672.000,-126.572329
-0.001163,5676.000,-125.497468
-0.053750,5680.000,-125.498839
-0.001167,5684.000,-127.333629
-0.053838,5688.000,-140.333429
-0.001079,5692.000,-127.042166
-0.053935,5696.000,-125.808869
-0.000291,5700.000,-131.232674
-0.053869,5704.000,-132.038747
0.000725,5708.000,-128.390756
-0.053786,5712.000,-129.809279
0.001204,5716.000,-136.445376
-0.053874,5720.000,-125.339448
0.001415,5724.000,-126.305015
-0.053914,5728.000,-127.513581
0.001360,5732.000,-123.914839
-0.053910,5736.000,-123.889006
0.001255,5740.000,-124.563146
-0.053816,5744.000,-126.936415
0.001056,5748.000,-134.435379
-0.053764,5752.000,-126.927254
0.000949,5756.000,-127.190986
-0.053748,5760.000,-127.465110
0.000882,5764.000,-130.745525
-0.053644,5768.000,-133.466576
0.000741,5772.000,-124.241920
-0.053756,5776.000,-127.454131
0.000495,5780.000,-137.829761
-0.053668,5784.000,-137.349642
-0.000122,5788.000,-130.592644
-0.053699,5792.000,-119.912603
-0.000712,5796.000,-119.024001
-0.053846,5800.000,-122.776779
-0.000979,5804.000,-126.190232
-0.053843,5808.000,-128.503527
-0.001103,5812.000,-128.050314
-0.053754,5816.000,-124.713478
-0.001127,5820.000,-125.797774
-0.053410,5824.000,-132.139350
-0.001004,5828.000,-132.577160
-0.053498,5832.000,-148.466683
-0.001149,5836.000,-137.106563
-0.053523,5840.000,-129.268302
-0.001039,5844.000,-126.128265
-0.053669,5848.000,-129.456494
-0.001066,5852.000,-133.068492
-0.053661,5856.000,-127.136673
-0.001243,5860.000,-131.262980
-0.053557,5864.000,-127.131027
-0.001002,5868.000,-123.370304
-0.053614,5872.000,-125.733604
-0.000033,5876.000,-142.342139
-0.053607,5880.000,-130.862568
0.000898,5884.000,-139.248620
